LG TurboWash 360 with AI DD V10 F6V1010BTSE WiFi-enabled 10.5 kg 1600 Spin Washing Machine - Black,899.99,4.45,10.0
LG EZDispense TurboWash with AI DD V7 F4V709STSA WiFi-enabled 9 kg 1400 Spin Washing Machine - Graphite,679.99,4.95,7.0
GRUNDIG GW75942TW Bluetooth 9 kg 1400 rpm Washing Machine - White,369.99,4.6,40.0
LG EZDispense TurboWash with AI DD V7 F4V710WTSA WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,869.99,4.85,3.0
LG TurboWash 360 with AI DD V10 F6V1009WTSE WiFi-enabled 9 kg 1600 Spin Washing Machine - White,799.99,4.85,24.0
LG TurboWash with AI DD V7 F4V710WTSE WiFi-enabled 10.5 kg 1400 Spin Washing Machine - White,629.99,4.6,49.0
SHARP ES-NFH014CWB 10 kg 1400 Spin Washing Machine - White,349.99,,
LG EZDispense TurboWash with AI DD V7 F4V709WTSA WiFi-enabled 9 kg 1400 Spin Washing Machine - White,819.99,3.4,4.0
BOSCH Serie 6 WIW28301GB Integrated 8 kg 1400 Spin Washing Machine,699.0,4.65,170.0
CANDY Rapido RO1694DWMCE WiFi-enabled 9 kg 1600 Spin Washing Machine - White,359.99,4.35,59.0
INDESIT BIWMIL91484 Integrated 9 kg 1400 Spin Washing Machine,399.0,4.3,180.0
